Survived,Pclass,Age,SibSp,Parch,Fare,Cabin_Known,FamilySize,IsAlone,Sex_Encoded,Embarked_Encoded,AgeGroup_Encoded,FareBin_Encoded,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Rare,Title_Royalty,SexPclass_female_Class1,SexPclass_female_Class2,SexPclass_female_Class3,SexPclass_male_Class1,SexPclass_male_Class2,SexPclass_male_Class3,AgeSex_Adult_Female,AgeSex_Adult_Male,AgeSex_Young
0,0.8273772438659699,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,-0.3092756154954491,6.784163299176891,2.0089333664952354,0.7519458402879414,0,5.64037224096421,0,0.7376951317802901,0.5859541426526597,-0.1449427589131122,1.3447584823911616,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,0.36757102662486957,-0.47454519624983954,-0.4736736092984604,-0.5176307525123133,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,1.2324306248897212,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,-0.5609748304808925,1,0.7376951317802901,-1.942303199253005,1.0290935882830956,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.8273772438659699,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,-2.038994812025152,-0.47454519624983954,0.7676298785983874,-0.43776248884929375,1,0.059159876663617626,0,-1.3555735383351195,0.5859541426526597,-2.493015453305528,-0.4449051588493537,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.8273772438659699,0.2171606617092432,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0,0.059159876663617626,0,0.7376951317802901,0.5859541426526597,-0.1449427589131122,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.8273772438659699,-0.23407043303763592,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,0,-0.5609748304808925,1,0.7376951317802901,-1.942303199253005,-0.1449427589131122,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.8273772438659699,-0.9861222576157678,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,-1.3555735383351195,-0.6781745283001727,-1.3189791061093201,-1.3397369794696112,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,-1.5661069258891576,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,1,-0.5609748304808925,1,0.7376951317802901,-1.942303199253005,1.0290935882830956,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.8273772438659699,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.3693648410115938,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,-0.22559322262067316,0,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0.8273772438659699,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.3693648410115938,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.49237782784290063,0,0.059159876663617626,0,0.7376951317802901,-0.6781745283001727,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-1.5661069258891576,0.14195547925143,0.4327933656785018,-0.4736736092984604,1.6323350375212924,1,0.059159876663617626,0,-1.3555735383351195,-1.942303199253005,-0.1449427589131122,1.3447584823911616,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0.8273772438659699,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.3693648410115938,0.969212486287375,0.4327933656785018,-0.4736736092984604,-0.10478509950117394,0,0.059159876663617626,0,0.7376951317802901,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,-1.5661069258891576,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,0.8876878608937296,1,-0.5609748304808925,1,-1.3555735383351195,-1.942303199253005,-0.1449427589131122,1.3447584823911616,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,-0.3693648410115938,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0.8273772438659699,-0.9861222576157678,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-1.3189791061093201,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.3693648410115938,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,1.6460591284076938,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,1.0290935882830956,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-1.5661069258891576,0.6683917564561223,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0.059159876663617626,0,0.7376951317802901,0.5859541426526597,1.0290935882830956,1.3447584823911616,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.8273772438659699,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.4601623283443675,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.3693648410115938,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.6476989365556084,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.3693648410115938,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.5724937540977952,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,1.9195639980971482,0,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,0.44992666177090385,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-1.5661069258891576,0.4427762090826827,0.4327933656785018,-0.4736736092984604,1.0323213593611125,1,0.059159876663617626,0,-1.3555735383351195,0.5859541426526597,1.0290935882830956,1.3447584823911616,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.8273772438659699,-0.008454885664196365,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.3693648410115938,2.2477005880701992,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,1.0290935882830956,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0.8273772438659699,-1.8133792646517128,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0,3.1598334123861687,0,-1.3555735383351195,0.5859541426526597,-2.493015453305528,1.3447584823911616,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.3693648410115938,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,0,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.3693648410115938,1.1196228512030013,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0.059159876663617626,0,0.7376951317802901,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,-0.3693648410115938,-1.5877637172782733,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,0,0.6792945838081278,0,-1.3555735383351195,0.5859541426526597,-2.493015453305528,0.44992666177090385,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.3693648410115938,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-0.3693648410115938,0.29236584416705635,-0.47454519624983954,-0.4736736092984604,-0.4012683683236117,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,0.059159876663617626,0,-1.3555735383351195,-1.942303199253005,-0.1449427589131122,-0.4449051588493537,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.8273772438659699,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0,0.059159876663617626,0,-1.3555735383351195,-0.6781745283001727,-0.1449427589131122,0.44992666177090385,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.3693648410115938,-0.008454885664196365,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,-0.5609748304808925,1,0.7376951317802901,-1.942303199253005,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.5661069258891576,1.1196228512030013,1.340131927606843,-0.4736736092984604,1.163700193253568,1,0.6792945838081278,0,0.7376951317802901,-0.6781745283001727,1.0290935882830956,1.3447584823911616,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.8273772438659699,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-0.3693648410115938,-0.3844807979532623,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,0,0.6792945838081278,0,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,0.44992666177090385,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,-1.5661069258891576,0.5931865739983091,0.4327933656785018,0.7676298785983874,0.40974072380221066,1,0.6792945838081278,0,0.7376951317802901,0.5859541426526597,1.0290935882830956,1.3447584823911616,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.3693648410115938,1.8716746757811333,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0.059159876663617626,0,0.7376951317802901,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,-0.008454885664196365,0.4327933656785018,0.7676298785983874,-0.43776248884929375,1,0.6792945838081278,0,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,-1.5661069258891576,2.4733161354436386,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,2.2031299354793035,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.8273772438659699,0.06675029679361683,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0.059159876663617626,0,0.7376951317802901,0.5859541426526597,-0.1449427589131122,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,0.8940073038295618,-0.47454519624983954,2.0089333664952354,-0.2414492887801075,0,0.6792945838081278,0,-1.3555735383351195,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1,0.8273772438659699,-0.008454885664196365,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,0,0.6792945838081278,0,-1.3555735383351195,-1.942303199253005,-0.1449427589131122,0.44992666177090385,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1,-1.5661069258891576,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,0,-0.5609748304808925,1,-1.3555735383351195,-1.942303199253005,1.0290935882830956,1.3447584823911616,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,-1.5661069258891576,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,1.093228788100527,1,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,1.3447584823911616,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,-1.5661069258891576,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,9.667166525013505,0,-0.5609748304808925,1,-1.3555735383351195,-1.942303199253005,1.0290935882830956,1.3447584823911616,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.3693648410115938,1.5708539459498805,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,0,0.059159876663617626,0,-1.3555735383351195,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0.8273772438659699,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,0.7376951317802901,-0.6781745283001727,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.8273772438659699,-1.9637896295673392,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0,3.1598334123861687,0,0.7376951317802901,0.5859541426526597,-2.493015453305528,1.3447584823911616,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.5661069258891576,1.7212643108655068,0.4327933656785018,0.7676298785983874,0.955306180872432,1,0.6792945838081278,0,0.7376951317802901,0.5859541426526597,1.0290935882830956,1.3447584823911616,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-1.5661069258891576,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,1.0290935882830956,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.8273772438659699,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,-1.3555735383351195,-0.6781745283001727,-0.1449427589131122,-1.3397369794696112,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.3693648410115938,0.5179813915404959,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,1.0290935882830956,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.9861222576157678,3.1548090514635256,0.7676298785983874,0.1506737441786005,0,2.5396987052416584,0,0.7376951317802901,0.5859541426526597,-1.3189791061093201,1.3447584823911616,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0.8273772438659699,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0,0.059159876663617626,0,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-1.5661069258891576,2.172495405612386,-0.47454519624983954,0.7676298785983874,2.441497778832105,1,0.059159876663617626,0,-1.3555735383351195,0.5859541426526597,1.0290935882830956,1.3447584823911616,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,-1.5661069258891576,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,1,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,1.0290935882830956,1.3447584823911616,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,-1.5661069258891576,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0.8273772438659699,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.3693648410115938,0.8940073038295618,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0,0.059159876663617626,0,-1.3555735383351195,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,-1.5661069258891576,0.5931865739983091,-0.47454519624983954,0.7676298785983874,-0.05042144409739929,1,0.059159876663617626,0,0.7376951317802901,-1.942303199253005,1.0290935882830956,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0.8273772438659699,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,-1.3555735383351195,-0.6781745283001727,-0.1449427589131122,-1.3397369794696112,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-1.5661069258891576,2.548521317901452,0.4327933656785018,-0.4736736092984604,0.921244330558889,1,0.059159876663617626,0,-1.3555735383351195,0.5859541426526597,2.2031299354793035,1.3447584823911616,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0.8273772438659699,1.1948280336608146,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,1.0290935882830956,-1.3397369794696112,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.3693648410115938,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-1.6629688997360863,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0,2.5396987052416584,0,0.7376951317802901,-0.6781745283001727,-2.493015453305528,0.44992666177090385,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0.8273772438659699,0.4427762090826827,0.4327933656785018,0.7676298785983874,-0.24069423801061057,0,0.6792945838081278,0,-1.3555735383351195,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.8273772438659699,2.6989316828170784,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,0.7376951317802901,-0.6781745283001727,2.2031299354793035,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,-0.9861222576157678,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-1.3189791061093201,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0.8273772438659699,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.5661069258891576,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,1,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.8273772438659699,0.29236584416705635,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,-0.5609748304808925,1,0.7376951317802901,-1.942303199253005,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.8273772438659699,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.3693648410115938,0.969212486287375,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,1.0290935882830956,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0.8273772438659699,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,-1.3555735383351195,-0.6781745283001727,-0.1449427589131122,-1.3397369794696112,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-1.5661069258891576,-0.23407043303763592,-0.47454519624983954,-0.4736736092984604,0.9391984311231651,0,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,1.3447584823911616,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,-1.5661069258891576,-0.7605067102423282,0.4327933656785018,-0.4736736092984604,1.1854295476653287,1,0.059159876663617626,0,-1.3555735383351195,-1.942303199253005,-0.1449427589131122,1.3447584823911616,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,-0.3693648410115938,0.5179813915404959,-0.47454519624983954,-0.4736736092984604,-0.3891875560116617,1,-0.5609748304808925,1,0.7376951317802901,-1.942303199253005,1.0290935882830956,-0.4449051588493537,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.8273772438659699,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,-0.4702296719376591,0,-0.5609748304808925,1,-1.3555735383351195,0.5859541426526597,-0.1449427589131122,-0.4449051588493537,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.8273772438659699,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.5661069258891576,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0,-0.5609748304808925,1,0.7376951317802901,-1.942303199253005,1.0290935882830956,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.8273772438659699,-0.42208338918216887,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,-0.5609748304808925,1,0.7376951317802901,-1.942303199253005,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.5661069258891576,-2.038994812025152,0.4327933656785018,2.0089333664952354,2.4029901895877646,1,1.299429290952638,0,-1.3555735383351195,0.5859541426526597,-2.493015453305528,1.3447584823911616,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,-1.5661069258891576,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,1.0290935882830956,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-1.5661069258891576,1.5708539459498805,-0.47454519624983954,0.7676298785983874,4.335332226633905,1,0.059159876663617626,0,-1.3555735383351195,-1.942303199253005,1.0290935882830956,1.3447584823911616,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0.8273772438659699,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,-1.3555735383351195,-0.6781745283001727,-0.1449427589131122,-1.3397369794696112,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.8273772438659699,-0.3092756154954491,1.340131927606843,-0.4736736092984604,-0.18029017645086096,0,0.6792945838081278,0,0.7376951317802901,-0.6781745283001727,-0.1449427589131122,0.44992666177090385,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8273772438659699,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,0.7376951317802901,0.5859541426526597,-0.1449427589131122,-1.3397369794696112,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
